id,Unnamed: 0,probe,device,model,brand,height,width,channels
14522,48718,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_0_48718.JPG,Sony_DSC-T77_0,Sony_DSC-T77,Sony,3648,2736,3
14523,48719,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_0_48719.JPG,Sony_DSC-T77_0,Sony_DSC-T77,Sony,3648,2736,3
14524,48725,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_0_48725.JPG,Sony_DSC-T77_0,Sony_DSC-T77,Sony,3648,2736,3
14525,48726,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_0_48726.JPG,Sony_DSC-T77_0,Sony_DSC-T77,Sony,3648,2736,3
14526,48727,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_0_48727.JPG,Sony_DSC-T77_0,Sony_DSC-T77,Sony,3648,2736,3
14527,48728,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_0_48728.JPG,Sony_DSC-T77_0,Sony_DSC-T77,Sony,3648,2736,3
14528,48928,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48928.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14529,48929,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48929.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14530,48930,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48930.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14531,48931,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48931.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14532,48932,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48932.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14533,48933,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48933.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14534,48934,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48934.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14535,48935,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48935.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14536,48936,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48936.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14537,48937,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48937.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14538,48938,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48938.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14539,48939,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48939.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14540,48940,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48940.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14541,48941,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48941.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14542,48942,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48942.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14543,48943,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48943.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14544,48944,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48944.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14545,48945,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48945.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14546,48946,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48946.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14547,48947,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48947.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14548,48948,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48948.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14549,48949,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48949.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14550,48950,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48950.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14551,48952,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48952.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14552,48964,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48964.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14553,48965,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48965.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14554,48966,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48966.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14555,48967,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48967.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14556,48968,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48968.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14557,48969,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48969.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14558,48970,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48970.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14559,48971,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48971.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14560,48972,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48972.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14561,48973,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48973.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14562,48974,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48974.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14563,48975,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48975.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14564,48980,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48980.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14565,48981,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48981.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14566,48982,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48982.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14567,48983,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48983.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14568,48984,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48984.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,3648,2736,3
14569,48985,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48985.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,3648,2736,3
14570,48986,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48986.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,3648,2736,3
14571,48987,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48987.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,3648,2736,3
14572,48988,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48988.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14573,48989,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48989.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14574,48990,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48990.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14575,48991,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48991.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14576,48992,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48992.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14577,48993,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48993.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14578,48994,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48994.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14579,48995,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48995.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14580,48996,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48996.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14581,48997,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48997.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14582,48998,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48998.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14583,48999,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_48999.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14584,49000,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49000.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14585,49001,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49001.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14586,49002,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49002.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14587,49003,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49003.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14588,49004,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49004.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14589,49005,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49005.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14590,49006,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49006.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14591,49007,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49007.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14592,49008,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49008.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14593,49009,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49009.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14594,49010,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49010.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14595,49011,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49011.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14596,49012,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49012.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14597,49013,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49013.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14598,49014,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49014.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14599,49015,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49015.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14600,49016,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49016.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14601,49017,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49017.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,3648,2736,3
14602,49018,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49018.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,3648,2736,3
14603,49019,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49019.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,3648,2736,3
14604,49020,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49020.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,3648,2736,3
14605,49083,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49083.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14606,49084,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49084.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14607,49085,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49085.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14608,49086,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49086.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14609,49087,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49087.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14610,49088,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49088.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14611,49089,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49089.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14612,49090,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49090.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14613,49091,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49091.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14614,49093,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49093.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14615,49094,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49094.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14616,49095,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49095.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14617,49096,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49096.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14618,49097,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49097.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14619,49098,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49098.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14620,49099,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49099.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14621,49100,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49100.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14622,49101,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49101.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14623,49102,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49102.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14624,49103,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49103.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14625,49104,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49104.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14626,49105,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49105.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14627,49106,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49106.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14628,49107,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49107.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14629,49112,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49112.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14630,49113,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49113.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14631,49114,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49114.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14632,49115,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49115.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14633,49116,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49116.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14634,49117,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49117.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14635,49118,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49118.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14636,49119,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49119.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14637,49120,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49120.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14638,49121,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49121.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14639,49122,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49122.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14640,49123,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49123.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14641,49124,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49124.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14642,49125,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49125.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14643,49126,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49126.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14644,49127,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49127.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14645,49128,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49128.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14646,49129,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49129.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14647,49130,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49130.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14648,49131,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49131.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14649,49198,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49198.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,3648,2736,3
14650,49199,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49199.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,3648,2736,3
14651,49200,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49200.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,3648,2736,3
14652,49201,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49201.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,3648,2736,3
14653,49202,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49202.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,3648,2736,3
14654,49203,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49203.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,3648,2736,3
14655,49204,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49204.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,3648,2736,3
14656,49205,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49205.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,3648,2736,3
14657,49206,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49206.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14658,49207,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49207.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14659,49208,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49208.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14660,49209,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49209.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14661,49210,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49210.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14662,49211,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49211.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14663,49212,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49212.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14664,49213,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49213.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14665,49214,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49214.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14666,49215,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49215.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14667,49216,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49216.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14668,49217,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49217.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14669,49218,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49218.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14670,49219,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49219.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14671,49220,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49220.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14672,49221,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49221.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14673,49222,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49222.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14674,49223,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49223.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14675,49224,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49224.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14676,49225,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49225.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14677,49226,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49226.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14678,49227,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49227.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14679,49228,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49228.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14680,49229,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49229.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14681,49230,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49230.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14682,49231,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49231.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14683,49232,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49232.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14684,49233,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49233.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14685,49234,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49234.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14686,49235,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49235.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
14687,49236,/nas/public/dataset/dresden/natural/jpeg/Sony_DSC-T77_1_49236.JPG,Sony_DSC-T77_1,Sony_DSC-T77,Sony,2736,3648,3
